Feature_ID,Taxon,Confidence
e4b954d12c058eaa714de906a9233e79,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999991142
31eb384ca38be5d7eba2dfe9064e202d,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.924307597
95dd67f59940aee38f6c256eff1a45fb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.983215631
3c3e7ce21d2fad036e08ee4a58f6f2b4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.998931124
70edef37c65ebe735abe0f57e3260c04,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.997238097
a0e9d49d2c246174499b15505109648d,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium,0.896352159
2c9c838a32b057e5b1d8e995e783534b,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Lentibacter; s__uncultured_Nereida,0.877025439
df0d6ba6df210045d7cbca4daa8888ec,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__OM43_clade; s__uncultured_marine,0.871453369
18ad5f96aaacb85452943648f1b8d192,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.779002382
58a6cedb8400abdac3d9a3f7c2d118dd,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.789978941
0f5f83cb0decc1bd3b3cad3c5c7a7528,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.765015818
b34bc0ff37586e8bd0982607e79f2446,d__Bacteria; p__Proteobacteria,0.834721956
2153f1b8263f3dc1303bb5d4d941a58d,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999996261
5fb38cf2d895cca6ee2317dee30bc165,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999810242
57f29a1a82dbdb8da6a7f23574f844b2,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae,0.996359361
35b93f6cc922111fb4cccb5eccbebcc2,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola,0.999572648
432c4dc53de3346aa9a72854f0d2298b,d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__marine_metagenome,0.758282204
b4710a829abbeb4f179cb54b84e897b8,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade,0.999485126
b517749c7409ac7f12bc84b1382fdbab,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,1
4191806cc69d5280f5d98d50a3a56b01,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__Sargassum_vachellianum,0.798283354
c8898332a92590d3bd3e4432d12ef30b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales,0.999433001
8c6ffdaff1873db36d6fbe22072254d7,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.991175006
f806752a6c409918a6ed24f3ebcc9d3f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia,0.882440567
e7af71959478310ce4d6e898feb63138,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999999229
d38e4c39120b3dd5eee2496c625ff3d8,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Martelella,0.997953101
44a1afcf46f12dd9c71acb444611d566,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia,0.825759513
ded17dc103da5bb0d8f819b3fecd2bd0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Croceitalea; s__Croceitalea_litorea,0.813308728
f6610efcd00919de066bf6e8dd3e3bb3,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group; s__unidentified_marine,0.811227433
919c49cefe06ea82e8381d0445fbd7f4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.996602973
24efd6046a290fb59b3317852dd172c2,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41,0.997430523
9991a20979a5820fffe1c4c4aa956787,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia; s__uncultured_alpha,0.807183601
227259ae49c41f9cd1f3f6c9057a3ef9,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group,0.999442361
7c7b1f955850a90bfc533bf8ba0a85a0,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella,0.977807236
850c65d55bb8268cef977a3feb67c200,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I,0.89698605
0ed664d723f163b1b403bc441cd7fae7,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella,0.894320188
fb059b5333056812c05a4eda98c26c14,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella; s__marine_gamma,0.929287764
45521bf145d1d5354496954816f75cd7,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__marine_metagenome,0.926808136
6b5f70f6368b0e974644ee5798df0579,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.998266444
270001c70ad582e16272ca9a8a50ebf7,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter,0.850524307
68e8901f9afaaa7fb51fd388992102ce,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium,0.909234294
791183f8a0528847d51f9993e16a4c38,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999877876
045dcdbe9beaaccae5578a48858783cc,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__uncultured; g__uncultured; s__uncultured_marine,0.839163437
dd8a496ae704d063a529c4eb6b531880,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.774980845
e346164cdee6be1aa801bedca7b39713,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_gamma,0.844074144
4f22ea0b9ce3650ae6f9880cc69da6f4,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Parvibaculales; f__PS1_clade; g__PS1_clade,0.821469181
ea7e09f772fa3090b6c157e7b489eacc,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__environmental_clone,0.995134805
9eb7aa29d6de3e77e4d42cbf4936dca5,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__environmental_clone,0.979521854
5ec8ea0d19f7e0c21edb1121c085805f,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999997834
4ec2d53a04d81200ca06470129bea430,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Dokdonia,0.999999992
b0097f48de201a8523a8f76fb2a411da,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999999996
07879ce619443221a1b4c326a38623fd,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999933072
bb743eb7ef236d206374fb3302cf192b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__unidentified_marine,0.837373476
0f09b5fa85a4de5717dbf2337bed55d4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,1
86b4c760ca65e9835f0c42382894490f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia; s__uncultured_alpha,0.933666923
9f0ccd4ef0d60d11b5e206d63806a221,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__marine_metagenome,0.795724169
09a96855983f2d7dbf876cd74ef13037,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales,0.999999997
a59db8b5f65a7596c608ecddd3d0fef6,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Gracilibacillus,0.999892821
0c706eebf19721d8dddaf59d09dc98cf,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aureococcus_anophagefferens,0.999957544
4485eb9730662196b6963085ecca85a1,d__Bacteria,0.97850312
91a1b21e62716b3c97645f028ac450d6,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella,0.999999971
7e260e11dc9ebbb260b33399df38bd8f,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae; g__Atelocyanobacterium_(UCYN-A); s__Candidatus_Atelocyanobacterium,0.839225711
fe89d53e95e65332b4aa3ace12e6a636,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group,0.999999806
9c196821a44928df6b31afdfc53eaddf,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade; s__uncultured_Glaciecola,0.95737506
87afa7e1cbe69c6dc6a24ecc25891e0c,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999967012
e4f6acba6a20687ba561c10771bd1cb5,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group,0.941688297
037195efd4d16c8d75adb696ca676a35,d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__Alteromonas_macleodii,0.85560038
2d1f8dd889f4db352497ca1f01334b16,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae,0.702958323
e74e8f4c8ff755c52ed01379aedccb52,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae,0.999764321
cddec3afe172e9e8b40468b510bb8cce,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales,0.769198863
8f4be4b735ac1c6a29c6a1e6a4a2dbb3,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cymbomonas_tetramitiformis,0.999887495
f4f47cce23900fb3a738d93736c75abe,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster,0.996674663
73276182bb80a134b4363d08c2a39a12,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Cyanobium_PCC-6307,0.990706838
cb37961ac47abe63adeb9e7b05c6fe82,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aureococcus_anophagefferens,0.999997119
deb8c472d2f25db28bf27a1c72ad0172,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Bathycoccus_prasinos,0.997355376
d9ae4617bea99b0d33638154bb01842b,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999999955
e650ce8c349a6dfd1ac276002621832f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_bacterium,0.772424057
137a990c678897a16b35e076ffe5ba8b,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Sphingobacterium,0.743840289
52476803ee00b2b1a43102fc8e14b451,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__RS62_marine_group; s__uncultured_beta,0.837036414
9768996dcab207eb44033e72634903f9,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__Dictyostelium_polycephalum,0.804834173
f49ac1b59906b18b3f23202138a35b11,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola,0.990552639
71fe18c11da5c22c710dc84b245f4a05,d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__unidentified_marine,0.98858195
05d3f6c97a74863a5c8d92c10aab7413,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999955995
7ca4f4e8850a440a724db99f07becc47,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Rheinheimera,0.999946994
9da07618bc9c51b091e76edfa4ed55c6,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999999949
ba885a3d7b05049248f08836eb6a0de2,Unassigned,0.603293365
0a8442d06075ad40916bb4c50478386c,d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j,0.999998968
63030b4a5aa48c7073f75b8cab86a8da,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__metagenome,0.887709521
3c4f231d31c4ace7c93f2bdc66f83281,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola,0.979398001
3b340fbd240bea649b59836ea48a4dd9,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55; s__uncultured_Rickettsiales,0.98476626
00dbc04a40a6c786e6913a114e36fa88,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.9952007
84b5f884fd3b4830e9b4ac6008626925,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__marine_metagenome,0.954059256
9b230716e1f0d7b09d00df9c8fcb8371,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_marine,0.969160939
e522dd028d4d9ff1b65bda96492dd34d,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia,0.920279244
3e1f3b7cadf1eab12173c96667058e3f,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia,0.758830655
b07dadac0b280290e721f3a115556315,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999998831
47a97dae3c52637da9fd1df27b319f37,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_marine,0.884191021
051767669a1aa22d0d5c3bd520257b98,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cymbomonas_tetramitiformis,0.995134252
b4d541850d6e63b6ff986ff1ae4925e7,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999999957
d93504267e04080d30d04bba52852782,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_Bacteroidetes,0.881176069
d173f4dcd1aab344f3c44b7d884db152,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.998391467
fe7eee60a5ccc46faac31e8ba68acf39,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Braarudosphaera_bigelowii,0.991851087
0b588639bdafcbc5d796a817807abed2,d__Bacteria,1
4da3f64b0adaeb02acf42af184c6733b,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_Rhodospirillaceae,0.730677958
258a5b58fe4434a970c95f4d9743446c,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__alpha_proteobacterium,0.999991264
f1d6d14f0a7facee34161c57bbfdea91,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium,0.726649459
d1b56daadaf441ad28b3c884a563ff34,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola,0.999999949
0c22c2bcba4d03d4e8c103c265a1824a,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999935247
08077e8f0020df0fbead38d22d300220,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_marine,0.832954031
9ead888552c9bbee26d38f9439156b8d,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Eutreptiella_pomquetensis,0.990139862
024e93f5585e97d5bdd3b942e168478f,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.999995462
c2ba52c477d3ca6db8074fb82ea871dc,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__LiUU-11-161; g__LiUU-11-161; s__uncultured_bacterium,0.980482554
2f5f73c37505e75d1e3fe1ddb38675ae,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__seawater_metagenome,0.915056934
4b0971a5d36c47ed69e18214d05a373a,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae,0.999506019
5388368cf55107bdcbcd4df9f68aa624,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Bacteroidetes/Chlorobi,0.898817281
928c56634e5e8482d3a88dda066decbb,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Winogradskyella; s__Coccinimonas_marina,0.999710086
9c82a4afbd957406e6093cf56178fe3c,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group,0.999898607
b403f6d9b9d8a41bb462379a2d5ff49b,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium,0.731020764
d735848102ae3b76285efe8959b6510f,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__uncultured_bacterium,0.955800009
3dd376e20cf6993d78aaddf56435421e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.997858349
9ecbb7ab207a8bd6dcf3ba0bf06ab763,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Litoricolaceae; g__Litoricola; s__Litoricola_marina,0.999637706
dffd64125ca6e5f9375beae5e9f9f8c4,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured,0.999998777
967a8e59a896d091e87382d519ebd909,d__Bacteria,0.751908757
fe12b0ebee61df5d31679919108ca98a,d__Bacteria,1
7c7fb101d8461aff60f1d75bf9cff32b,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,1
01b9ceeee1521f4985f21e7139f38f5e,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Luminiphilus; s__uncultured_marine,0.88396259
54c0740a007f8b4f44470f9c84b7c541,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.978839545
8718631ae93cf101eadce39613479c10,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_marine,0.844894427
d8856f870894ca2dc36dbc6dd18aee9d,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aureococcus_anophagefferens,0.999996481
6f0c0d15e9dd49ec2a68d6444eee76ca,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine,0.995573904
575d49fd4dbe63fca1137a59d083edb7,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ascidiaceihabitans; s__uncultured_Roseobacter,0.715171696
b4e5dea4b09937a306c5f520ce6a3c13,d__Bacteria,0.997191939
7855cc70d4351fbb92fee2b956e45f89,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cymbomonas_tetramitiformis,0.999795151
85ea283623674b27da5cab7c53b86a62,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999999994
b256f2fc9a7313786f96c7a0d6e87168,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.995644766
048a21cf892d91e8b14557dc7e6690d9,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.983610764
720515dc733d3b910ca5d9e2d7991fce,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae; g__Atelocyanobacterium_(UCYN-A); s__cyanobacterium_endosymbiont,0.783457525
5fcaaac6aac867f77f9eeb6e572d995a,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured,0.935604057
16bf75ea1b46487b901ac2365b0c346d,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__unidentified_marine,0.998622951
45b87653f9c25ef7af441ee49edac34e,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Microcystaceae; g__Atelocyanobacterium_(UCYN-A); s__cyanobacterium_endosymbiont,0.714620426
bb9add44037c0a0431cfd0f5ea79a511,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster,0.992240387
0108856b8bb6a6ba0d7c483d61eeecf4,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Cymbomonas_tetramitiformis,0.931288
0546fbe9937fac8d585ef1f7ee3dc4c0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae,0.999998329
ffd4c78c42e2e13ee91e29ca3b1125cb,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Lentilitoribacter,0.999068939
6887a625fe4bb6a048ede2c2569f4dbc,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured,0.74808235
a2e79b662312cb10e630bed06525cc61,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured,0.999995726
0feae11ca87987c00c2468d4c95194a7,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Aureispira; s__uncultured_bacterium,0.781815606
16a31dbb3f63d7dc0b4c3f0f911fc90f,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium,0.934678633
014a6cc2e8576a66c4a2672f1be6d7f6,d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__Desulforhopalus; s__uncultured_delta,0.74120137
c17efc2da25cdcd16e9da25b7b8efff7,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade,0.988527244
f993067a43aa30e69296030edc324fc5,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.951834588
9a9e617e50deb30f13ff3c837eedb2dc,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__uncultured_bacterium,0.763934848
a740e84fa01f368d73324b25574b3e62,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella,0.973494451
b1b378cd0261be11e7e3834c227a7aca,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__metagenome,0.938822673
aba1dc7b4b1e073dd86fff65015ed9d0,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Aureococcus_anophagefferens,0.999998388
